report_id,source,text,hazard_assessment,lsr_rule,control_status,severity,is_sif_precursor,notes,rubric_version,annotator
67,synthetic,"During the night shift at Refinery B, a company employee entered a vent hood to replace a worn gasket. The hatch was locked, but the latch failed, and the employee slipped and fell onto the piping, breaking a wrench and causing a small cut on his forearm. No fire or gas leak occurred, but the incident highlighted the need for a proper lockout-tagout procedure before any confined space entry.",yes,confined_space,failed,3,FALSE,"latch failed, small forearm cut, no fire/gas leak",2.1,akanksha
141,synthetic,"At Loading Bay G on the day shift a company employee was unloading a tanker when a small fire sparked in the rigging gear. The employee noticed a gas odor and immediately shut off the valve, but the fire suppression barrier was missing, so the flame spread to the adjacent pallet of flammable drums. He managed to use the portable extinguisher before the flames grew, but the barrier failure meant the fire could have spread farther. The incident was reported to the supervisor and the barrier was installed immediately.",yes,line_of_fire,absent,4,TRUE,fire spread to flammable drums due to missing suppression barrier,2.1,akanksha
20,synthetic,"During the night shift at Refinery B, a company employee was walking through the chemical storage area without wearing the required hard hat and safety goggles. The worker walked right next to a leaking pipe; the exposed skin could have come into contact with the corrosive fluid, but the employee stopped just before the spray reached them. The incident was logged as a near‑miss because the PPE omission could have caused a serious burn if the leak had worsened.",yes,line_of_fire,absent,3,FALSE,"PPE missing near corrosive leak, stopped before spray reached",2.1,akanksha
23,synthetic,"During the night shift at Refinery B, a company employee was climbing the outer support ladder to replace a loose pipe. He lost his footing on a wet rung and slipped, falling about two meters to the concrete floor. He sustained minor bruises and a sprained wrist, but the fall did not hit any equipment or personnel.",no,none,,3,FALSE,"2m fall, minor bruises and sprained wrist",2.1,akanksha
128,synthetic,"During the night shift at Pipeline Yard D, a contractor was working on a section of the 40‑barline. While tightening the lockout tag on the isolation valve, the contractor noticed the lockout pin had not fully seated and the valve still had pressure behind it. The contractor immediately backed up and reported the failure, but the valve’s safety valve had already been partially released, sending a burst of hot steam toward the work zone. The incident was contained before any injury, but the missing lockout barrier highlighted a serious procedural lapse.",yes,energy_isolation,failed,4,TRUE,"lockout pin not seated, hot steam burst toward work zone",2.1,akanksha
179,osha,"An employee was running a cable through trees when he came in contact with overhead powerlines, suffering second degree burns on his wrist.",yes,energy_isolation,absent,3,FALSE,"contact with overhead powerline, 2nd-degree burns",2.1,akanksha
34,synthetic,"On Rig 4 during the day shift, a company employee was climbing the rig ladder to replace a missing guard on the pipe‑handling platform. While reaching for a bolt, the guard had slid off, and the employee slipped, losing his footing for a split second before grabbing the nearest rail. He was able to recover without injury, but the incident shows the platform guard was either not installed or had failed, creating a fall hazard.",yes,work_at_height,absent,3,FALSE,"guard slid off, recovered without injury",2.1,akanksha
177,osha,"An employee was pushing a loaded molding cart through the store when they tripped and fell over the cart onto the floor, resulting in broken bones.",no,none,,2,FALSE,"tripped over cart, resulted in broken bones",2.1,akanksha
25,synthetic,"At Loading Bay G on the night shift, a company employee was handling a spill container without wearing the required gloves. He slipped on a wet spot and almost slipped into the spill, but the safety guard stopped him. The lack of PPE put him at risk and the incident was logged as a near‑miss.",no,none,,2,FALSE,"safety guard stopped fall, PPE lapse only",2.1,akanksha
41,synthetic,"Night shift at Rig 4 when a company employee was trying to lock out the hydraulic pump after the work was done, but the lock‑out tag didn’t engage properly. The pump slipped back on and the employee was forced to grab it at the last second, missing a serious kick‑back. The incident shows the energy isolation was not correctly secured.",yes,energy_isolation,failed,4,TRUE,"lockout tag failed to engage, near kick-back injury avoided",2.1,akanksha
52,synthetic,"During the day shift at Rig 4, a contractor was operating the drilling winch when the winch gearbox overheated and the safety latch on the load release lever slipped. The load swung across the rig floor, narrowly missing a nearby worker and coming to rest against the safety fence, which had been removed for maintenance. The contractor had to stop the machine, cool the gearbox, and re‑install the latch before resuming work.",yes,lifting,absent,4,TRUE,"load swung narrowly missing worker, safety fence removed",2.1,akanksha
133,synthetic,"During the night shift on Rig 4, a company employee was working on the drilling rig when a hydraulic cylinder seized and jammed the drill head. The employee had to manually force the cylinder to release, but the hydraulic hose burst as the pressure finally released, spraying high‑pressure fluid across the platform. No one was injured, but the sudden hose failure exposed workers to a splash of hot oil and the risk of a fire.",yes,energy_isolation,failed,5,TRUE,"hose burst on release, no injury but splash/fire exposure risk",2.1,akanksha
104,synthetic,"During the day shift at Storage Site E, a company employee was seen walking around the fuel storage tank area without wearing the required safety gloves. He was only wearing a light jacket and had his phone in his pocket, which is against the PPE policy for that zone. The employee was about a foot away from a leaking hose line when his unprotected hand brushed the metal valve, causing a small splash of fuel that splattered onto his sleeve. The incident was quickly contained, but it highlighted a clear lapse in PPE compliance and a potential for a larger spill.",yes,line_of_fire,absent,4,TRUE,,2.1,akanksha
129,synthetic,"While working the day shift on Rig 4, a contractor slipped on a wet patch near the valve pit because the spill was not contained. The contractor stumbled, nearly falling onto the exposed pipe but managed to catch himself on a nearby scaffold. No one was hurt, but the spill had exposed a trip hazard that could have caused a serious injury if the contractor had not reacted quickly.",no,none,,1,FALSE,,2.1,akanksha
93,synthetic,"During the night shift on Rig 4, a company employee noticed a faint orange glow near the gas line access panel. He pulled the flame arrestor aside to inspect a potential leak, but the panel was missing its safety latch, exposing the valve. The employee quickly sealed the valve and called for a safety review before the gas could ignite, preventing a fire near miss.",yes,energy isolation,absent,4,TRUE,,2.1,akanksha
64,synthetic,"While on the night shift at Terminal C, a company employee was walking across the loading bay when a maintenance truck accidentally cut across the pedestrian path. The driver almost ran into the employee, but the employee stepped back in time. The incident highlighted that the barrier posts along the loading area were not in place and the truck's rearview mirrors were obstructed. The employee was unharmed but the event prompted an immediate review of the pedestrian routing and barrier placement.",yes,driving,absent,5,TRUE,,2.1,akanksha
84,synthetic,"During the day shift at Refinery B, a company employee slipped on a wet patch near the maintenance bay when a spill from the coolant system wasn’t cleaned up quickly enough. The worker caught himself before falling, but the slippery surface posed a serious risk for anyone walking through the area. No one was injured, but the incident highlighted that spill containment and timely cleanup are critical to avoid future trips or slips.",no,none,,2,FALSE,,2.1,akanksha
155,osha,"An employee was removing a basket from behind a forklift. The forklift ran over his left foot, lacerating the bottom of the foot. The employee was hospitalized.",yes,line_of_fire,unclear,4,FALSE,,2.1,akanksha
124,synthetic,"During the day shift at Terminal C, a company employee entered a storage silo without wearing the required harness. The safety cage that should have been attached to the rigging was missing, so the employee slipped and almost fell onto the bulk material. He stopped the operation immediately, and the incident was reported to the safety officer.",yes,work_at_height,absent,4,TRUE,,2.1,akanksha
45,synthetic,"Night shift at Drilling Unit F, a contractor was walking across the wet hatchway when a loose cable slipped out of its holder and rolled onto the floor. He almost slipped, but managed to catch himself on the railing. The cable was still hanging at the end of the workbench, so the cable holder had to be replaced before the crew could resume drilling.",no,none,,2,FALSE,,2.1,akanksha
29,synthetic,"On the day shift at Refinery B, a contractor was carrying a bulk container down the maintenance aisle. The floor had a sudden patch of wet oil from a recent leak, and he slipped, nearly falling onto a stack of pallets. The fall was caught by the surrounding crew, and the container was moved to a dry spot before anyone was hurt.",no,none,,2,FALSE,,2.1,akanksha
69,synthetic,"At Pipeline Yard D on the day shift, a contractor was attempting to disconnect a section of the 300 psi line for maintenance. The isolation valve had been left open due to a miscommunication, and when the contractor tried to lift the valve handle, a sudden surge of pressure burst the valve seal, sending a spray of high‑pressure fluid across the work area. The contractor was splashed, and the hydraulic pressure caused a nearby guard rail to buckle, leaving a small gap in the safety barrier that could have let debris fall onto the track. The incident was quickly contained, but the valve failure and missing guard highlight a serious lapse in energy isolation.",yes,energy isolation,absent,4,TRUE,,2.1,akanksha
137,synthetic,"During the day shift at Drilling Unit F, a company employee entered a venting shaft that had no temporary gas detection equipment in place. As he was lowering the harness, the ladder he was using slipped on the slick concrete, and he almost fell into the confined space. Luckily, the fall was avoided by a teammate who grabbed his forearm just in time. The incident highlighted the missing safety barrier that should have prevented ladder movement in that area.",yes,confined space,absent,4,TRUE,,2.1,akanksha
3,synthetic,"While loading crude at Terminal C during the day shift, a contractor was operating a forklift that had a faulty load‑sway sensor. As he backed out of the dock, the sensor failed to trigger the warning and the forklift tipped, throwing the pallet of chemicals onto the floor. The contractor escaped unharmed, but the spill required a quick clean‑up to prevent any fire hazard.",yes,lifting,failed,4,TRUE,,2.1,akanksha
156,osha,"An employee exited a truck, which then rolled over him. The employee sustained injuries to the skull and legs.",yes,driving,absent,5,TRUE,,2.1,akanksha
19,synthetic,"During the day shift on Rig 4, a company employee was walking to the loading dock when a service truck entered the pedestrian zone without stopping. The driver swerved to avoid a rock, causing the employee to stumble and almost get hit. Luckily the truck slowed enough to avoid a collision, but the employee had a minor bruise and the incident highlighted that the safety barrier that should have separated vehicles from workers was missing that day.",yes,line_of_fire,absent,5,TRUE,,2.1,akanksha
4,synthetic,"At Pipeline Yard D during the night shift, a contractor was operating a jackhammer to remove a rusted pipe section. While digging, the contractor hit the steel pipe frame and the jackhammer’s safety guard had snapped off, so the operator’s arm got caught and dragged close to the moving conveyor belt. Luckily, the belt was already stopped and the contractor only bruised his forearm, but the incident shows the guard failure and the risk of machinery contact.",yes,line_of_fire,failed,4,TRUE,,2.1,akanksha
146,synthetic,"On Rig 4 during the day shift a company employee was inspecting the hydraulic pump when the guardrail on the motor mount fell off, exposing the moving shaft. The employee was only a few feet away but didn't hit the shaft because the automatic shut‑off engaged just in time. The guardrail will need replacement before the next shift.",yes,line_of_fire,failed,5,TRUE,,2.1,akanksha
136,synthetic,"Late night in Maintenance Shop H, a company employee was turning off the hydraulic press when a latch failed to lock and the arm swung free, nearly striking the worker’s wrist. The employee grabbed the arm just in time and was able to stop the motion before any injury occurred. The latch needs to be inspected and replaced.",yes,line_of_fire,failed,3,FALSE,,2.1,akanksha
5,synthetic,"On the night shift at Rig 4, a company employee slipped on a wet patch near the spillway because the usual warning tape was missing. The worker almost fell into the drainage trench but caught themselves on a nearby pipe. The slip was quickly cleaned up and tape re‑installed before the shift ended.",no,none,,2,FALSE,,2.1,akanksha
152,osha,"A maintenance employee was using a sledge hammer to remove an end cap on an axle to a ride. The sledge hammer struck the employee's right pinky finger, crushing it.",yes,line_of_fire,unclear,3,FALSE,,2.1,akanksha
170,osha,An employee was climbing down a ladder with a tool bag swung over his shoulder when it swung and struck him. He suffered an infection and was hospitalized.,no,none,unclear,3,FALSE,,2.1,akanksha
159,osha,"An employee was working from a bucket truck to restore a power line. The boom was lowered and struck a tree, causing the employee to be ejected from the bucket. The employee fell approximately 25 feet to the ground below, resulting in fractures to both femurs and one fractured bone in their back.",yes,work_at_height,failed,5,TRUE,,2.1,akanksha
26,synthetic,"While doing a routine inspection at Rig 4 on the day shift, a company employee noticed a faint hiss coming from the gas line near the valve station. He immediately shut down the valve but found the safety isolation block was missing, so the leak could have spread into the work area. The employee marked the spot and called the supervisor to install a proper barrier before the leak could ignite.",yes,energy_isolation,absent,5,TRUE,,2.1,akanksha
56,synthetic,"During the night shift at Refinery B, a company employee was walking across the loading dock when a maintenance truck, just exiting the yard, drove straight into him. The driver was distracted by a phone call and didn't see the pedestrian until the last second. The employee was knocked to the ground, bruised his arm and ankle, and had to be helped back to the break room for treatment.",yes,line_of_fire,failed,4,TRUE,,2.1,akanksha
2,synthetic,"During the day shift at Refinery B, a company employee entered a vent hood that had not been properly sealed. The air test showed a sudden drop in oxygen levels, but the worker noticed the alarm and backed out before any breathing difficulties occurred. The incident was flagged because the confinement barrier had been omitted, but fortunately no injury happened.",yes,confined space,absent,4,TRUE,,2.1,akanksha
80,synthetic,"During the day shift at Pipeline Yard D, a company employee entered a vent pipe that was supposed to be sealed. The lockout tag was missing, so the pipe was still pressurized. He nearly got sucked into the pipe before the supervisor noticed and shut the valve down. The incident was a close call but the employee was fine.",yes,energy_isolation,absent,5,TRUE,,2.1,akanksha
154,osha,An employee was laying glue on the corner of a three-story commercial flat roof to apply new thermoplastic polyolefin roofing material. He lost his balance and fell at least 35 feet to the concrete ground below. The employee sustained fractures.,yes,work_at_height,unclear,5,FALSE,,2.1,akanksha
94,synthetic,"Night shift at Storage Site E, a company employee was walking near the loading dock when a delivery truck entered the pedestrian lane. The driver ran the stop sign and nearly collided with the employee, who stepped back just in time. The incident highlighted the lack of a clear traffic separation barrier in that area.",yes,driving,absent,5,TRUE,,2.1,akanksha
110,synthetic,"During the day shift at Refinery B, a contractor was walking along the perimeter of the maintenance yard when a delivery truck accelerated to pass the lane and brushed the contractor’s shoulder. The truck’s brakes had just been serviced, but the operator was distracted by a phone call, so he didn’t slow down until it was too late. The contractor didn’t lose his footing, but he was startled and stepped into a nearby storage area, narrowly avoiding a stack of pallets that had not been properly secured.",yes,driving,failed,5,TRUE,,2.1,akanksha
24,synthetic,"At Terminal C during the day shift, a company employee was walking near the storage tanks when a faint odor of gas wafted past. The worker stopped immediately, turned off the nearby valve, and called the safety officer. No fire erupted, but the incident highlighted a missing gas leak detector in that area.",yes,energy_isolation,absent,4,TRUE,,2.1,akanksha
168,osha,"A beam struck an ironworker during a demolition. The ironworker suffered skull, neck, and wrist fractures, as well as lacerations to the head and leg.",yes,line_of_fire,unclear,5,FALSE,,2.1,akanksha
48,synthetic,"While shutting down the 30 ft line at Pipeline Yard D during the day shift, a company employee forgot to lock the isolation valve. The valve slipped open when the crew started pumping, sending a burst of pressurized fluid straight into the yard. Fortunately the employee and crew were wearing PPE, but the sudden surge knocked over a stack of crates and splashed oil onto the ground, creating a slick that could have caused a slip. The incident was reported immediately and the valve was reseated and checked.",yes,energy isolation,absent,5,TRUE,,2.1,akanksha
40,synthetic,"During the night shift at Loading Bay G, a company employee was moving a pallet up onto the mezzanine platform when the hand rail slipped. He caught himself but lost balance and almost dropped 4 feet to the concrete floor below. The fall was stopped by a nearby safety net that was partially installed, but the employee still slipped and twisted his ankle. The incident was logged as a near‑miss.",yes,work_at_height,failed,3,FALSE,,2.1,akanksha
145,synthetic,"During the day shift at Rig 4, a contractor was climbing the ladder to access the top of the rig tower when he slipped on a wet rung. He was able to grab the nearby handhold and avoided falling. The incident was logged as a near-miss, and the ladder was inspected for missing guardrails before work resumed.",yes,work_at_height,absent,4,TRUE,,2.1,akanksha
54,synthetic,"On the day shift at Storage Site E, a company employee was inspecting the hydraulic pump when he noticed the isolation valve was still open. He tried to close it, but the valve stuck and didn’t seal, allowing hydraulic fluid to flow into the tank. A small spray of fluid hit the worker’s clothing, causing a mild burn on his forearm. The incident was reported and the valve was replaced before any serious injury occurred.",yes,energy isolation,failed,4,TRUE,,2.1,akanksha
158,osha,"On or about 6/8/2016, at approximately 1:15, an employee was placing a stencil inside a mold when a piece (known as a cradle) fell down from inside the top of the mold and struck/partially amputated the employee's left middle and ring fingers.",yes,line_of_fire,unclear,4,FALSE,,2.1,akanksha
11,synthetic,"During the day shift at Storage Site E, a contractor was seen walking across the loading bay without a safety vest or hard hat. He was only a few feet away from the conveyor belt when a loose cable slipped, almost pulling him down. The incident was stopped by a quick stop of the belt, but the lack of PPE still put him at serious risk. The supervisor had to remind everyone that PPE is mandatory before the next shift begins.",yes,line_of_fire,absent,3,FALSE,,2.1,akanksha
120,synthetic,"Night shift at Rig 4, a contractor was attempting to enter a vent shaft to replace a damaged pipe. He didn’t use the required air‑monitoring device before opening the hatch, and a sudden surge of gas was detected when he stepped inside. The contractor immediately stopped and called for a safe‑air check, but the hatch seal was loose and the door didn’t latch properly, allowing a small leak of hydrocarbon vapor to escape into the confined space. The incident was contained with no injuries, but it highlighted that the safety barrier on the hatch was missing and needed to be repaired before the next entry.",yes,confined space,absent,4,TRUE,,2.1,akanksha
135,synthetic,"During the night shift at Rig 4, a contractor was operating the drilling rig’s feed‑water pump. While adjusting the pressure valve, the safety guard on the motor housing was found removed for maintenance, and the contractor’s hand slipped onto the rotating shaft. Fortunately, the emergency stop was triggered before contact occurred, but the incident highlights the missing barrier that could have caused serious injury.",yes,line_of_fire,absent,5,TRUE,,2.1,akanksha
167,osha,"An employee stepped out of a moving vehicle, fell, and struck his head. He was hospitalized.",yes,driving,unclear,4,FALSE,,2.1,akanksha
153,osha,"An employee was moving a scaffold when he slipped on some stones and fell off a retaining wall onto his side, breaking ribs.",yes,work_at_height,unclear,3,FALSE,,2.1,akanksha
126,synthetic,"Night shift at Storage Site E, a company employee was walking near the unloading bay when she failed to wear the required safety harness. The ladder she was climbing was unsecured and the guardrail was missing. She slipped slightly but caught herself, and the ladder snapped, dropping a tool that narrowly missed a fellow worker. The incident was logged as a near‑miss and the missing guardrail was immediately fixed.",yes,work_at_height,absent,4,TRUE,,2.1,akanksha
65,synthetic,"During the day shift at Pipeline Yard D, a contractor entered a storage tank without the required safety barrier in place. He was working on a routine inspection when he noticed a slight oxygen deficiency and immediately pulled out, but the tank door was still partially open, letting a draft in. The contractor managed to escape without injury, but the missing barrier is a clear violation of our confined space entry procedures.",yes,confined_space,absent,4,TRUE,,2.1,akanksha
51,synthetic,"At Pipeline Yard D on the night shift, a contractor was working on the rooftop of the storage tank when a handrail that was supposed to support him slid off the steel bracket. He nearly fell but caught himself on the edge of the tank, and no one was injured. The handrail was found to be improperly installed and the safety guard was missing. The incident was reported to the safety officer immediately.",yes,work_at_height,absent,3,TRUE,,2.1,akanksha
130,synthetic,"During the day shift on Rig 4, a company employee was seen walking through the high‑pressure pipe area without a hard hat or face shield. The worker was carrying a toolbox and didn’t notice the guard rail had been removed for maintenance. A bolt from the pipe brushed the worker’s neck, and the metal splintered, narrowly missing the head. The employee was shaken but not seriously injured, and the incident was logged as a PPE noncompliance near‑miss.",yes,line_of_fire,absent,5,TRUE,,2.1,akanksha
162,osha,"An employee was performing manual labor to build a solar farm outside when he began feeling unwell and experienced severe cramps in his stomach, legs, neck, jaw, and hands. He was hospitalized for dehydration and kidney malfunction due to heat stress.",yes,none,,4,FALSE,,2.1,akanksha
92,synthetic,"While walking from the rig house to the drill rig on Rig 4 during the day shift, a company employee slipped on a wet patch left by the de-icing spray that had been used earlier. The employee caught himself on the rig wall just before falling, but the splash had left a small area of slick floor, indicating the de-icing area was not properly cordoned off. No one was injured, but the incident highlighted a potential slip/trip hazard that needs immediate attention.",no,none,,2,FALSE,,2.1,akanksha
95,synthetic,"During the day shift at Refinery B, a company employee was working on the flare stack when a sudden gas leak was detected near the piping. The employee noticed a faint odor of methane and immediately shut the valve, but the leak had already produced a small, unburned puff of flame that flashed briefly before going out. No one was injured, but the incident highlighted that the gas detection alarm in that area had been offline for a week, so we flagged it for immediate maintenance.",yes,hot_work,failed,5,TRUE,,2.1,akanksha
115,synthetic,"During the day shift at Refinery B, a company employee was walking on the walk‑way when a maintenance truck drove too close and almost hit him. The employee had to jump out of the way, but the truck’s bumper struck the rail that should have been a safety barrier, showing the barrier was missing or ineffective. The incident was a near‑miss; the employee was only slightly bruised.",yes,driving,absent,5,TRUE,,2.1,akanksha
99,synthetic,"During the night shift at Pipeline Yard D, a company employee entered a sealed inspection pit to check a weld joint. While inside, the ventilation fan failed to start, and the worker began feeling dizziness. The employee immediately exited, but the pit had no backup airflow system, so the air quality quickly deteriorated. No injuries occurred, but the incident highlighted that the safety barrier – the automatic fan system – was missing.",yes,confined_space,absent,5,TRUE,,2.1,akanksha
119,synthetic,"During the day shift at Terminal C, a company employee was walking through the loading bay without wearing a high‑visibility vest and a hard hat, even though the area was flagged for PPE requirements. The employee was nearly struck by a forklift that passed close to the loading line, and the lack of protective gear almost resulted in a serious injury. Fortunately, the forklift operator saw the employee and stopped in time, but the incident highlighted a clear PPE noncompliance issue that needs immediate attention.",yes,line_of_fire,absent,5,TRUE,,2.1,akanksha
111,synthetic,"At Drilling Unit F during the day shift, a contractor was entering a wellhead hatch that had no proper entry lock. He slipped on the wet metal surface and almost fell into the confined space. The hatch was found to be missing its safety barrier, so the contractor had to back out quickly before any serious injury occurred.",yes,confined_space,absent,5,TRUE,,2.1,akanksha
101,synthetic,"At Terminal C on the day shift, a company employee was walking through the loading bay when he failed to wear a safety helmet and eye protection. While checking the tank feed line, he slipped on a wet patch and nearly hit a valve, but the valve was still in the off position, so there was no release of gas. The incident was recorded as a near‑miss because the missing PPE almost caused an eye injury.",no,none,,2,FALSE,,2.1,akanksha
178,osha,"On April 13, 2015, at approximately 1:30 p.m., an employee was shot in the left hand. Prior to the incident, a well tender found an issue at a well site. The well tender contacted a roustabout crew to repair and clean the area. The injured employee responded to the job to oversee the work, take pictures, and complete an incident report. After completing his work, he was driving away from the site and was stopped by a suspect dressed in camouflage, standing in the road. The suspect stood on the passenger side of the truck, played a recording that said ""stop drilling,"" and pointed a gun at the employee's head. The employee grabbed the gun and shoved it away from his head; the gun fired into his left hand.  The employee drove off and was hospitalized.",no,none,,5,FALSE,,2.1,akanksha
142,synthetic,"During the night shift at Pipeline Yard D, a contractor was entering a drainage pit that had no safety barrier in place. He slipped on a slick spot inside the pit and nearly fell in; fortunately he caught himself on a nearby pipe, but the incident highlighted that the pit entry was not properly secured and the confined space entry protocol was not followed.",yes,confined_space,absent,5,TRUE,,2.1,akanksha
132,synthetic,"During the night shift at Rig 4, a company employee began an entry into a vent shaft without the required air‑monitoring equipment on. While inside, the worker noticed a sudden drop in oxygen levels but didn’t have a backup alarm, so he quickly exited to avoid a potential asphyxiation risk. The incident highlighted that the portable oxygen sensor was left in the truck, and the team is reviewing the checklist to prevent a repeat.",yes,confined_space,absent,5,TRUE,,2.1,akanksha
49,synthetic,"During the day shift at Loading Bay G, a contractor was operating a forklift when it suddenly tipped over onto the loading pallet, spilling a small amount of diesel. The forklift's backup alarm had been disabled, so the driver didn't hear the approach of a nearby loading truck and almost collided with it. The incident was a near‑miss, but the spill caused a slip hazard for the crew.",yes,driving,absent,3,FALSE,,2.1,akanksha
62,synthetic,"During the day shift at Storage Site E, a contractor was installing a new storage rack. He skipped his hard hat and safety glasses because he was in a hurry, even though the area was marked as a high‑fall zone. When a hydraulic valve unexpectedly released pressure, a burst pipe sprayed hot coolant over the floor. The contractor’s bare hands were splattered, and the incident was called a near‑miss because he was immediately pulled to a safe spot and the fire suppression system kicked in before any serious burns occurred.",yes,energy_isolation,failed,4,TRUE,,2.1,akanksha
100,synthetic,"At Storage Site E on the day shift a contractor was attempting to close the isolation valve on a 300 psi gas line when the valve failed to lock and slipped open. The contractor didn’t notice the opening until a small burst of gas sprayed onto the work area, knocking him down. Luckily the gas escaped into a vent, so only a brief, localized pressure spike and a minor burn were reported. The incident was flagged as an energy isolation failure that required an immediate lock‑out procedure.",yes,energy_isolation,failed,5,TRUE,,2.1,akanksha
87,synthetic,"During the night shift at Storage Site E, a company employee was working on the loading dock when a forklift’s hydraulic cylinder seized, causing the pallet jack to tilt and almost roll into the safety gate. The employee quickly grabbed the pallet jack to stabilize it, but the hydraulic valve failed to engage properly, which left the machinery in an unsafe position for the rest of the shift. Thankfully no one was injured, but the incident highlighted that the hydraulic safety cut‑off was not functioning and the gate was only partially secured.",yes,lifting,failed,5,TRUE,,2.1,akanksha
106,synthetic,"During the night shift at Terminal C, a company employee was checking a valve when a sudden gas leak alarm sounded. The employee noticed a faint odor of gas and immediately shut off the valve, but the smell spread across the bay. He had to pull back before the pressure built up, so no fire broke out, but the safety barrier on the valve had been removed for maintenance and wasn’t replaced in time.",yes,energy_isolation,absent,5,TRUE,,2.1,akanksha
74,synthetic,"During the day shift at Rig 4, a contractor was attempting to enter a storage tank for a routine inspection. He forgot to secure the confined space entry gate, and the hatch slipped open as he approached, nearly letting him fall into the tank. The incident was a near-miss because he managed to grab the railing in time and was stopped by the safety supervisor. The gate was later replaced with a proper lockable barrier to prevent a repeat.",yes,confined_space,absent,3,FALSE,,2.1,akanksha
114,synthetic,"Night shift at Terminal C: a contractor was operating the loading crane when the boom slipped off the designated track and hit the nearby storage tank. The crane’s safety bar was missing, so the load tipped over and spilled a small amount of fuel onto the floor, creating a fire risk that was quickly extinguished by the crew. The contractor was shaken but unharmed; we inspected the crane and installed a new safety bar before the next shift.",yes,lifting,absent,5,TRUE,,2.1,akanksha
66,synthetic,"During the night shift at Terminal C, a company employee entered a venting hood that had not been properly sealed for the scheduled maintenance. While inside, the worker noticed a sudden rush of cool air and a faint hiss from the exhaust line; the confined space seal was missing, allowing air to escape and reducing oxygen levels. The employee quickly exited the space, but the incident revealed that the safety barrier was not in place and the confined space entry procedures were not followed, creating a serious hazard.",yes,confined_space,absent,5,TRUE,,2.1,akanksha
14,synthetic,"Night shift at Drilling Unit F, a contractor was going in for a routine inspection of the gas‑tight vent stack. He slipped on the wet concrete and fell into the vent’s access hatch before he could secure the hatch. The hatch was open because the lock‑out tag was missing, so he ended up in the confined space and had to be pulled out by the crew.",yes,confined_space,absent,5,TRUE,,2.1,akanksha
160,osha,"During disassembly of a spent perforating-gun tool string, an employee attempted to carry the setting tool (designed to set a plug in the well) section from the external stands into the trailer for breakdown. When he lifted the setting tool in the vertical position, he placed his right hand over and into the open end of the sleeve. At that point, the internal mandrel shifted further up to the open end. His right middle fingertip was pinched by the mandrel and the set-screw opening at the end of the sleeve, amputating the distal phalanx.",yes,line_of_fire,unclear,4,FALSE,,2.1,akanksha
102,synthetic,"During the night shift at Refinery B, I was performing a routine inspection in the vent stack. While entering the confined space, the hatch latch jammed and I couldn’t close it securely. I had to pull it back out to keep my breathing mask on, so the space was open for a few minutes and the ventilation fan cycled on and off. It was a close call – a quick exit would have let me lose my mask and inhale the stack gases.",yes,confined_space,failed,5,TRUE,,2.1,akanksha
13,synthetic,"During the day shift at Rig 4, a company employee was entering a maintenance hatch that had no proper lockout/tagout on place. While going in, the ventilation fan suddenly failed and the air inside the hatch went stale, so the worker had to hold his breath and pull back quickly, almost getting caught on the hatch door. The incident was a near miss because the hatch latch was not properly engaged, but the employee was unharmed.",yes,confined_space,absent,5,TRUE,,2.1,akanksha
148,synthetic,"On Rig 4 during the night shift a contractor was tightening a valve when a small flame sparked from a loose pipe fitting. The fire was quickly doused by the contractor’s own fire extinguisher, but the incident highlighted a missing fire barrier that should have contained the spark. No one was hurt, and the crew shut the valve off and called for a safety inspection before continuing work.",yes,hot_work,absent,4,TRUE,,2.1,akanksha
165,osha,An employee was manually lifting a roll of fabric material with a metal pole. The employee placed the pole into its holder and pinched their left index finger resulting in a partial amputation.,yes,lifting,unclear,3,FALSE,,2.1,akanksha
75,synthetic,"In Pipeline Yard D during the day shift, a company employee slipped on a patch of oil that had leaked from a cracked pipe. He didn’t fall, but he lost his footing and almost tripped over a loose, unmarked pipe section that was blocking the access route. The spill was quickly mopped up and the damaged pipe was replaced before any further slips could happen.",no,none,,2,FALSE,,2.1,akanksha
16,synthetic,"During the night shift at Terminal C, a contractor was working on the maintenance of the LPG line. While attempting to isolate the line, the valve failed to lock into the off position, leaving the line still energized. The contractor had to quickly pull away and warn the crew, but a few meters downstream the pressure relief valve tripped, sending a burst of gas into the work area. Fortunately, no one was injured, but the incident shows the isolation procedure was not properly followed and the safety barrier was ineffective.",yes,energy_isolation,failed,5,TRUE,,2.1,akanksha
39,synthetic,"At Rig 4 on the night shift, a company employee noticed a faint burning smell coming from the tank area. While inspecting the gas lines, the worker saw a small flame flare up near a damaged pipe, but the automatic fire suppression system kicked in before anything spread, so no fire actually broke out. The incident was a near miss, but it highlighted that the protective barrier around the pipe had been missing a seal and needed immediate repair.",yes,energy_isolation,failed,4,TRUE,,2.1,akanksha
30,synthetic,"At Rig 4 on the day shift, a company employee entered a small vent shaft to replace a faulty valve. While inside, he realized the breathing apparatus was not properly sealed, so he had to exit immediately to avoid inhaling toxic fumes. The entry platform’s guard rail had been removed for maintenance, but the employee stopped short of the edge and used his hands to keep himself from falling. No injuries, but the incident shows the need to keep safety barriers in place during confined space work.",yes,confined_space,absent,5,TRUE,,2.1,akanksha
88,synthetic,"During the day shift at Refinery B, a company employee was walking across the yard when a maintenance truck drove through the pedestrian crossing zone. The driver didn’t see the employee and swerved, nearly scraping her shin and causing her to stumble. Fortunately, the employee only suffered a minor bruise and there was no injury.",yes,driving,absent,5,TRUE,,2.1,akanksha
